neighbourhood_code,heat_source_code,heat_source_name,distance_in_m
GM0344_4_13,HTHP0016,Biowarmte Installatie Lage Weide,2415.3575366888213
GM0344_4_15,HTHP0016,Biowarmte Installatie Lage Weide,1203.1463677438926
GM0344_2_209,HTHP0023,Eneco HWC Nicolaas Beetsstraat,1622.3639026928315
GM0344_1_166,HTHP0024,Eneco HWC Overvecht,638.4930590167983
GM0344_2_35,HTHP0023,Eneco HWC Nicolaas Beetsstraat,1444.342557108838
GM0344_2_203,HTHP0024,Eneco HWC Overvecht,1370.1498536990018
GM0344_1_179,HTHP0024,Eneco HWC Overvecht,582.0517904923761
GM0344_4_21,HTHP0016,Biowarmte Installatie Lage Weide,2373.753980502069
GM0344_1_172,HTHP0024,Eneco HWC Overvecht,1029.2294854933918
GM0344_1_171,HTHP0024,Eneco HWC Overvecht,902.071007940745
GM0344_2_41,HTHP0022,WOS_merkesstraat,1155.2387978634881
GM0344_4_26,HTHP0016,Biowarmte Installatie Lage Weide,2312.3371645815887
GM0344_1_178,HTHP0024,Eneco HWC Overvecht,440.08477884196947
GM0344_4_8,HTHP0021,WOS_rijksstraatweg,1162.3322966007584
GM0344_4_19,HTHP0016,Biowarmte Installatie Lage Weide,1666.5650097502037
GM0344_1_149,HTHP0024,Eneco HWC Overvecht,1382.971669313863
GM0344_2_210,HTHP0024,Eneco HWC Overvecht,1456.7565860676536
GM0344_4_3,HTHP0016,Biowarmte Installatie Lage Weide,2662.471377692503
GM0344_4_2,HTHP0016,Biowarmte Installatie Lage Weide,2062.375576983073
GM0344_3_182,HTHP0023,Eneco HWC Nicolaas Beetsstraat,581.6223033630512
GM0344_4_7,HTHP0016,Biowarmte Installatie Lage Weide,2033.604393319412
GM0344_1_143,HTHP0024,Eneco HWC Overvecht,859.8853485295422
GM0344_1_157,HTHP0024,Eneco HWC Overvecht,1496.0763887202343
GM0344_3_192,HTHP0085,Nuon Kanaalweg,553.3658152941124
GM0344_3_195,HTHP0085,Nuon Kanaalweg,907.0516544306282
GM0344_1_154,HTHP0024,Eneco HWC Overvecht,700.5038282171962
GM0344_1_153,HTHP0024,Eneco HWC Overvecht,372.3368206039119
GM0344_1_156,HTHP0092,Eneco Merwedekanaal,908.5312159084964
GM0344_3_168,HTHP0085,Nuon Kanaalweg,1382.4040153381864
GM0344_1_43,HTHP0024,Eneco HWC Overvecht,1658.1380587994217
GM0344_1_45,HTHP0024,Eneco HWC Overvecht,268.58162522824693
GM0344_3_176,HTHP0085,Nuon Kanaalweg,1669.8928071162193
GM0344_3_175,HTHP0023,Eneco HWC Nicolaas Beetsstraat,242.2573168604658
GM0344_1_37,HTHP0024,Eneco HWC Overvecht,397.3929887266379
GM0344_1_39,HTHP0024,Eneco HWC Overvecht,274.98466952464815
GM0344_1_52,HTHP0024,Eneco HWC Overvecht,1241.6353611680797
GM0344_1_55,HTHP0024,Eneco HWC Overvecht,802.456938389861
GM0344_1_56,HTHP0023,Eneco HWC Nicolaas Beetsstraat,1286.0589674504404
GM0344_3_147,HTHP0023,Eneco HWC Nicolaas Beetsstraat,326.48676546758117
GM0344_3_143,HTHP0085,Nuon Kanaalweg,1092.8126002280744
GM0344_3_155,HTHP0085,Nuon Kanaalweg,858.86785218664
GM0344_3_93,HTHP0023,Eneco HWC Nicolaas Beetsstraat,254.3132105816949
GM0344_3_95,HTHP0023,Eneco HWC Nicolaas Beetsstraat,128.81736884380507
GM0344_3_151,HTHP0023,Eneco HWC Nicolaas Beetsstraat,526.2187294070231
GM0344_3_153,HTHP0023,Eneco HWC Nicolaas Beetsstraat,1376.1450150109833
GM0344_1_14,HTHP0024,Eneco HWC Overvecht,898.4816332814337
GM0344_1_16,HTHP0024,Eneco HWC Overvecht,798.5257274719395
GM0344_1_32,HTHP0024,Eneco HWC Overvecht,546.8903237500482
GM0344_1_35,HTHP0024,Eneco HWC Overvecht,503.21387122455184
GM0344_1_26,HTHP0024,Eneco HWC Overvecht,1191.5969953345677
GM0344_1_25,HTHP0024,Eneco HWC Overvecht,1381.885928333242
GM0344_4_93,HTHP0067,BASF Nederland BV Catalysts,1313.5997861891653
GM0344_2_160,HTHP0022,WOS_merkesstraat,1248.9134883211839
GM0344_2_170,HTHP0023,Eneco HWC Nicolaas Beetsstraat,1522.748154215119
GM0344_4_76,HTHP0021,WOS_rijksstraatweg,1325.2184151393528
GM0344_4_71,HTHP0021,WOS_rijksstraatweg,702.7886306475889
GM0344_4_73,HTHP0016,Biowarmte Installatie Lage Weide,1504.3251931699963
GM0344_2_149,HTHP0022,WOS_merkesstraat,132.62289297643696
GM0344_2_140,HTHP0022,WOS_merkesstraat,631.7402526745617
GM0344_4_86,HTHP0016,Biowarmte Installatie Lage Weide,1970.595241400498
GM0344_4_84,HTHP0016,Biowarmte Installatie Lage Weide,1565.1235942902952
GM0344_2_156,HTHP0022,WOS_merkesstraat,629.6808682696117
GM0344_2_159,HTHP0022,WOS_merkesstraat,3361.3922213632395
GM0344_4_53,HTHP0021,WOS_rijksstraatweg,1048.6444541724982
GM0344_2_150,HTHP0022,WOS_merkesstraat,3374.316174561735
GM0344_4_56,HTHP0016,Biowarmte Installatie Lage Weide,2205.210035641951
GM0344_2_153,HTHP0024,Eneco HWC Overvecht,1283.4802009248467
GM0344_2_125,HTHP0023,Eneco HWC Nicolaas Beetsstraat,1404.745356571261
GM0344_2_129,HTHP0022,WOS_merkesstraat,2239.7595171557923
GM0344_4_65,HTHP0021,WOS_rijksstraatweg,1642.2894686115303
GM0344_4_69,HTHP0021,WOS_rijksstraatweg,757.7608793688127
GM0344_2_122,HTHP0022,WOS_merkesstraat,1250.6660591420853
GM0344_2_121,HTHP0022,WOS_merkesstraat,2294.849996316178
GM0344_4_155,HTHP0016,Biowarmte Installatie Lage Weide,2518.855043322058
GM0344_2_135,HTHP0024,Eneco HWC Overvecht,1483.3385055759247
GM0344_4_157,HTHP0067,BASF Nederland BV Catalysts,1452.9284011938844
GM0344_4_156,HTHP0016,Biowarmte Installatie Lage Weide,984.3111573739036
GM0344_4_158,HTHP0016,Biowarmte Installatie Lage Weide,1391.747319918556
GM0344_2_131,HTHP0024,Eneco HWC Overvecht,1460.2862928340041
GM0344_4_124,HTHP0067,BASF Nederland BV Catalysts,1589.8598442465468
GM0344_2_101,HTHP0022,WOS_merkesstraat,987.0998249078278
GM0344_4_123,HTHP0016,Biowarmte Installatie Lage Weide,908.4365634449543
GM0344_4_126,HTHP0016,Biowarmte Installatie Lage Weide,1700.0641263334396
GM0344_4_128,HTHP0092,Eneco Merwedekanaal,716.3208297348622
GM0344_2_107,HTHP0024,Eneco HWC Overvecht,1620.6784482342057
GM0344_4_120,HTHP0067,BASF Nederland BV Catalysts,1317.673282326642
GM0344_2_112,HTHP0022,WOS_merkesstraat,1190.3995485769558
GM0344_4_134,HTHP0021,WOS_rijksstraatweg,443.50537556683685
GM0344_4_137,HTHP0021,WOS_rijksstraatweg,1438.4510354973104
GM0344_2_118,HTHP0022,WOS_merkesstraat,1674.4744678078027
GM0344_4_131,HTHP0067,BASF Nederland BV Catalysts,1790.007637604769
GM0344_4_130,HTHP0016,Biowarmte Installatie Lage Weide,1727.8129343957903
GM0344_4_108,HTHP0016,Biowarmte Installatie Lage Weide,1293.5954476997588
GM0344_4_107,HTHP0016,Biowarmte Installatie Lage Weide,1103.5456233275252
GM0344_4_109,HTHP0016,Biowarmte Installatie Lage Weide,2360.330732349822
GM0344_4_101,HTHP0016,Biowarmte Installatie Lage Weide,1094.5975200051173
GM0344_1_84,HTHP0092,Eneco Merwedekanaal,1392.6065387472313
GM0344_1_80,HTHP0024,Eneco HWC Overvecht,1037.597049969169
GM0344_1_81,HTHP0024,Eneco HWC Overvecht,1267.4187322534856
GM0344_4_117,HTHP0016,Biowarmte Installatie Lage Weide,2025.862438085445
GM0344_4_116,HTHP0067,BASF Nederland BV Catalysts,1703.9355380147877
GM0344_1_95,HTHP0085,Nuon Kanaalweg,1330.7258673128283
GM0344_2_12,HTHP0022,WOS_merkesstraat,612.9151004174757
GM0344_1_94,HTHP0024,Eneco HWC Overvecht,687.2767579801994
GM0344_2_14,HTHP0022,WOS_merkesstraat,2441.6261366123586
GM0344_1_93,HTHP0024,Eneco HWC Overvecht,216.77472882179623
GM0355_18,LTHP0367,H J  Heinz BV,481.13659343898775
GM0356_102,HTHP0067,BASF Nederland BV Catalysts,2198.0779537562325
GM0356_101,HTHP0082,Nuon Nieuwegein,413.55062268589626
GM0356_46,HTHP0082,Nuon Nieuwegein,2869.679402693021
GM0356_45,HTHP0082,Nuon Nieuwegein,470.19925440673006
GM0356_44,HTHP0082,Nuon Nieuwegein,975.6369659075273
GM0356_79,HTHP0082,Nuon Nieuwegein,3067.857007835213
GM0356_77,HTHP0082,Nuon Nieuwegein,2912.97215037449
GM0356_72,HTHP0082,Nuon Nieuwegein,166.29635862163164
GM0356_121,HTHP0082,Nuon Nieuwegein,895.336429404369
GM0356_124,HTHP0067,BASF Nederland BV Catalysts,2661.645231465899
GM0356_123,HTHP0082,Nuon Nieuwegein,2749.5224552505847
GM0356_120,HTHP0082,Nuon Nieuwegein,424.964359938655
GM0356_69,HTHP0082,Nuon Nieuwegein,2484.2999815320413
GM0356_66,HTHP0082,Nuon Nieuwegein,840.9183075552423
GM0356_9,HTHP0085,Nuon Kanaalweg,2846.956299335542
GM0356_18,HTHP0082,Nuon Nieuwegein,2721.616334584883
GM0356_1,HTHP0092,Eneco Merwedekanaal,5801.4902722843835
GM0356_149,HTHP0082,Nuon Nieuwegein,466.75891634724104
GM0356_19,HTHP0082,Nuon Nieuwegein,227.42927021613315
GM0356_14,HTHP0082,Nuon Nieuwegein,3077.9314539434044
GM0356_12,HTHP0082,Nuon Nieuwegein,725.514121365978
GM0356_96,HTHP0085,Nuon Kanaalweg,2864.411099253453
GM0356_95,HTHP0082,Nuon Nieuwegein,1370.8080076845904
GM0356_132,HTHP0082,Nuon Nieuwegein,3022.3180163498923
GM0356_134,HTHP0082,Nuon Nieuwegein,2786.2788853876446
GM0356_130,HTHP0067,BASF Nederland BV Catalysts,2521.275322241071
GM0356_37,HTHP0082,Nuon Nieuwegein,404.9010032374443
GM0356_24,HTHP0021,WOS_rijksstraatweg,2882.235492242074
GM0356_27,HTHP0082,Nuon Nieuwegein,1107.2494924104365
GM0356_56,HTHP0082,Nuon Nieuwegein,3131.1560689394896
GM0356_55,HTHP0082,Nuon Nieuwegein,798.2871861646585
GM0358_4,LTHP0126,Atom86,584.3100555518055
GM0362_22,LTHP0155,ABN AMRO Datacenter,230.50654225241578
GM0362_127,LTHP0154,ABN AMRO Datacenter,376.9072203367009
GM0362_49,HTHP0095,Nuon Power Generation BV Hemweg,9294.638035673648
GM0362_10,LTHP0155,ABN AMRO Datacenter,74.31326585075674
GM0375_7,HTHP0025,Nuon Power Generation BV Velsen,2085.685179601599
GM0489_66,HTHP0088,EOn Benelux NV Galileistraat,8253.078351566279
GM0502_93,HTHP0094,EON Centrale RoCa,2328.968047747979
GM0502_112,HTHP0094,EON Centrale RoCa,673.8064052994208
GM0502_111,HTHP0094,EON Centrale RoCa,2148.2408353657434
GM0502_110,HTHP0094,EON Centrale RoCa,1828.205091765552
GM0502_89,HTHP0094,EON Centrale RoCa,1156.0709906547206
GM0502_85,HTHP0094,EON Centrale RoCa,2055.797986456987
GM0502_83,HTHP0094,EON Centrale RoCa,1123.1205442342969
GM0502_107,LTHP0109,RWZI   Groenedijk,53.85290271996347
GM0502_80,HTHP0094,EON Centrale RoCa,2506.6128887501786
GM0502_101,HTHP0094,EON Centrale RoCa,2211.124529153184
GM0502_103,HTHP0094,EON Centrale RoCa,2253.8271798403084
GM0502_39,HTHP0094,EON Centrale RoCa,900.0100978948168
GM0502_37,HTHP0094,EON Centrale RoCa,926.9803275169426
GM0502_134,HTHP0094,EON Centrale RoCa,1158.4561126920703
GM0502_26,HTHP0094,EON Centrale RoCa,1910.1701677221465
GM0502_21,HTHP0094,EON Centrale RoCa,1601.4910590165598
GM0502_128,HTHP0094,EON Centrale RoCa,2204.8486671005526
GM0502_122,HTHP0094,EON Centrale RoCa,2063.024131285241
GM0502_124,HTHP0094,EON Centrale RoCa,1220.8044644515815
GM0502_57,HTHP0094,EON Centrale RoCa,1526.9834347666122
GM0502_59,HTHP0094,EON Centrale RoCa,2032.2003330813268
GM0502_51,HTHP0094,EON Centrale RoCa,1551.0879467657767
GM0502_50,LTHP0109,RWZI   Groenedijk,432.8804355403259
GM0502_49,HTHP0094,EON Centrale RoCa,977.6807517955924
GM0502_9,HTHP0094,EON Centrale RoCa,1796.1048574529023
GM0502_48,HTHP0094,EON Centrale RoCa,1510.2583668957218
GM0502_47,HTHP0094,EON Centrale RoCa,1529.4204224358025
GM0502_5,HTHP0094,EON Centrale RoCa,543.6026457824646
GM0502_8,HTHP0094,EON Centrale RoCa,1664.7245361364683
GM0502_43,HTHP0094,EON Centrale RoCa,1371.9182922685884
GM0502_2,HTHP0094,EON Centrale RoCa,1771.6150124605667
GM0502_4,HTHP0094,EON Centrale RoCa,1597.314404317942
GM0502_75,HTHP0051,IHC Krimpen Shipyard BV,2364.1180720867646
GM0502_63,HTHP0094,EON Centrale RoCa,1890.2806354956745
GM0502_12,HTHP0094,EON Centrale RoCa,2328.9254622902763
GM0502_11,HTHP0094,EON Centrale RoCa,426.169856115012
GM0503_140,HTHP0039,DSM Delft Permit BV,1039.796254974282
GM0503_213,HTHP0039,DSM Delft Permit BV,1383.1125928265276
GM0503_216,HTHP0039,DSM Delft Permit BV,2069.9681255425003
GM0503_178,HTHP0039,DSM Delft Permit BV,935.8408549613273
GM0503_89,HTHP0039,DSM Delft Permit BV,1179.47382841003
GM0503_166,HTHP0039,DSM Delft Permit BV,1723.0048367494683
GM0503_3,HTHP0039,DSM Delft Permit BV,1891.1017043408037
GM0503_29,HTHP0039,DSM Delft Permit BV,1865.6977318536667
GM0503_112,HTHP0039,DSM Delft Permit BV,1389.8074052349525
GM0503_190,HTHP0039,DSM Delft Permit BV,2696.517539749811
GM0503_193,HTHP0039,DSM Delft Permit BV,763.1318759412451
GM0503_13,HTHP0039,DSM Delft Permit BV,2185.03025046783
GM0503_12,HTHP0039,DSM Delft Permit BV,970.4712365812186
GM0503_93,HTHP0039,DSM Delft Permit BV,2687.626946048528
GM0503_121,HTHP0039,DSM Delft Permit BV,1477.3850389353672
GM0503_38,HTHP0039,DSM Delft Permit BV,1262.4058303236552
GM0505_170,HTHP0031,Sime Darby Unimills BV,1961.6361871208198
GM0505_189,HTHP0050,Chemours Netherlands BV,2561.650684874237
GM0505_153,HTHP0050,Chemours Netherlands BV,3296.1518216651193
GM0513_130,LTHP0047,RWZI   Gouda,676.5521120554871
GM0518_2_104,HTHP0076,EOn Centrale Den Haag,2498.9992549320627
GM0518_2_18,HTHP0026,Delfluent Services BV,926.8902359378044
GM0518_3_167,HTHP0076,EOn Centrale Den Haag,1434.7321168177539
GM0518_6_14,HTHP0039,DSM Delft Permit BV,3970.4640204324587
GM0518_6_15,HTHP0039,DSM Delft Permit BV,3035.9627021732686
GM0518_6_10,HTHP0039,DSM Delft Permit BV,3369.0861486465783
GM0518_6_26,HTHP0039,DSM Delft Permit BV,3606.090860918305
GM0518_6_27,HTHP0039,DSM Delft Permit BV,3295.6237406386017
GM0518_6_29,HTHP0039,DSM Delft Permit BV,3627.974309374601
GM0518_3_199,HTHP0076,EOn Centrale Den Haag,1575.6182107929094
GM0518_2_54,HTHP0026,Delfluent Services BV,376.9155233989303
GM0518_2_57,HTHP0026,Delfluent Services BV,1340.973870501656
GM0518_2_118,HTHP0103,WSW Capturam Geothermie,6087.327776149196
GM0518_6_56,HTHP0039,DSM Delft Permit BV,3673.3508761714083
GM0518_6_59,HTHP0039,DSM Delft Permit BV,3511.191936599347
GM0518_2_128,HTHP0076,EOn Centrale Den Haag,1071.1585317409365
GM0518_2_121,HTHP0076,EOn Centrale Den Haag,998.1042138667706
GM0518_2_177,HTHP0076,EOn Centrale Den Haag,1440.3395123648072
GM0518_2_172,HTHP0026,Delfluent Services BV,799.3046179792824
GM0518_2_40,HTHP0076,EOn Centrale Den Haag,1522.6661219945483
GM0518_2_99,HTHP0076,EOn Centrale Den Haag,2462.345713622994
GM0518_2_92,HTHP0076,EOn Centrale Den Haag,1267.7257774496009
GM0518_2_93,HTHP0076,EOn Centrale Den Haag,1307.310582549534
GM0518_2_166,HTHP0076,EOn Centrale Den Haag,1091.5326634290411
GM0518_1_100,HTHP0103,WSW Capturam Geothermie,6404.991957399889
GM0518_2_76,HTHP0076,EOn Centrale Den Haag,1813.8693613630314
GM0518_2_73,HTHP0076,EOn Centrale Den Haag,2166.095374868346
GM0518_2_4,HTHP0076,EOn Centrale Den Haag,2657.955038842409
GM0518_1_138,HTHP0076,EOn Centrale Den Haag,2073.3374831855194
GM0518_1_124,HTHP0103,WSW Capturam Geothermie,5955.2333514444845
GM0518_1_170,HTHP0103,WSW Capturam Geothermie,6730.147203232957
GM0518_1_157,HTHP0103,WSW Capturam Geothermie,6412.7841673386565
GM0518_5_100,HTHP0076,EOn Centrale Den Haag,3086.1305233353874
GM0518_5_102,HTHP0076,EOn Centrale Den Haag,3534.321928898396
GM0518_3_226,HTHP0076,EOn Centrale Den Haag,1709.4650332215342
GM0518_5_175,HTHP0076,EOn Centrale Den Haag,3385.0832361058674
GM0518_5_172,HTHP0039,DSM Delft Permit BV,4900.054780851858
GM0518_1_16,HTHP0103,WSW Capturam Geothermie,6114.906289804895
GM0518_1_33,HTHP0103,WSW Capturam Geothermie,6187.19173229914
GM0599_1_291,HTHP0088,EOn Benelux NV Galileistraat,2012.283520928647
GM0599_4_147,HTHP0084,Eon Laurensplaat Delfsevaart,3155.6952475924136
GM0599_1_294,HTHP0084,Eon Laurensplaat Delfsevaart,710.196924621612
GM0599_4_138,HTHP0084,Eon Laurensplaat Delfsevaart,3285.2310387529983
GM0599_5_7,HTHP0094,EON Centrale RoCa,1095.0471226202467
GM0599_4_135,HTHP0084,Eon Laurensplaat Delfsevaart,3782.3610243586168
GM0599_4_137,HTHP0084,Eon Laurensplaat Delfsevaart,2980.641173402449
GM0599_5_3,HTHP0094,EON Centrale RoCa,3240.6682631834906
GM0599_4_162,HTHP0084,Eon Laurensplaat Delfsevaart,3538.9052568886163
GM0599_4_167,HTHP0084,Eon Laurensplaat Delfsevaart,4705.797859594155
GM0599_2_147,HTHP0084,Eon Laurensplaat Delfsevaart,2131.906151200014
GM0599_4_151,HTHP0084,Eon Laurensplaat Delfsevaart,3394.803615851
GM0599_4_152,HTHP0084,Eon Laurensplaat Delfsevaart,3670.9816817366923
GM0599_2_135,HTHP0084,Eon Laurensplaat Delfsevaart,1818.1593715010983
GM0599_2_134,HTHP0084,Eon Laurensplaat Delfsevaart,2137.960010376455
GM0599_4_188,HTHP0084,Eon Laurensplaat Delfsevaart,3748.2015819818353
GM0599_4_176,HTHP0084,Eon Laurensplaat Delfsevaart,3436.203831776925
GM0599_2_154,HTHP0084,Eon Laurensplaat Delfsevaart,1901.0544180046477
GM0599_4_43,HTHP0084,Eon Laurensplaat Delfsevaart,2899.268145967092
GM0599_2_186,HTHP0084,Eon Laurensplaat Delfsevaart,2029.4378171792696
GM0599_6_43,HTHP0051,IHC Krimpen Shipyard BV,2617.1703461706575
GM0599_4_196,HTHP0084,Eon Laurensplaat Delfsevaart,3009.954365957538
GM0599_4_70,HTHP0084,Eon Laurensplaat Delfsevaart,2779.890104310249
GM0599_4_72,HTHP0084,Eon Laurensplaat Delfsevaart,3858.277367174444
GM0599_3_116,HTHP0084,Eon Laurensplaat Delfsevaart,548.3294189753465
GM0599_1_103,HTHP0084,Eon Laurensplaat Delfsevaart,842.7750304193902
GM0599_1_104,HTHP0084,Eon Laurensplaat Delfsevaart,565.8151369426911
GM0599_1_106,HTHP0084,Eon Laurensplaat Delfsevaart,693.3463013751376
GM0599_3_140,HTHP0084,Eon Laurensplaat Delfsevaart,3081.7366622153104
GM0599_4_96,HTHP0084,Eon Laurensplaat Delfsevaart,1865.0114190220052
GM0599_4_97,HTHP0084,Eon Laurensplaat Delfsevaart,3224.487206656368
GM0599_2_196,HTHP0084,Eon Laurensplaat Delfsevaart,2168.1360829735536
GM0599_1_121,HTHP0088,EOn Benelux NV Galileistraat,1926.2619325976086
GM0599_4_207,HTHP0084,Eon Laurensplaat Delfsevaart,1466.576197035521
GM0599_1_125,HTHP0084,Eon Laurensplaat Delfsevaart,842.6702848772144
GM0599_1_128,HTHP0088,EOn Benelux NV Galileistraat,3590.6820339167107
GM0599_4_90,HTHP0084,Eon Laurensplaat Delfsevaart,3587.8693020088576
GM0599_4_81,HTHP0084,Eon Laurensplaat Delfsevaart,3114.9678280687567
GM0599_4_86,HTHP0084,Eon Laurensplaat Delfsevaart,3622.523288092481
GM0599_4_203,HTHP0084,Eon Laurensplaat Delfsevaart,3352.773292698574
GM0599_1_110,HTHP0084,Eon Laurensplaat Delfsevaart,519.9136529368348
GM0599_1_111,HTHP0084,Eon Laurensplaat Delfsevaart,430.06688970511567
GM0599_1_116,HTHP0084,Eon Laurensplaat Delfsevaart,543.4032868461633
GM0599_3_150,HTHP0084,Eon Laurensplaat Delfsevaart,2578.093532545937
GM0599_1_141,HTHP0088,EOn Benelux NV Galileistraat,4299.497212056621
GM0599_1_142,HTHP0088,EOn Benelux NV Galileistraat,1037.1533134237275
GM0599_1_136,HTHP0088,EOn Benelux NV Galileistraat,3808.042140301549
GM0599_1_135,HTHP0088,EOn Benelux NV Galileistraat,5060.140759534094
GM0599_1_163,HTHP0088,EOn Benelux NV Galileistraat,2214.504104152555
GM0599_1_162,HTHP0088,EOn Benelux NV Galileistraat,1638.5008189238479
GM0599_2_108,HTHP0088,EOn Benelux NV Galileistraat,4411.829801985273
GM0599_1_151,HTHP0088,EOn Benelux NV Galileistraat,4496.640910797998
GM0599_1_155,HTHP0088,EOn Benelux NV Galileistraat,1543.7551629373502
GM0599_1_158,HTHP0088,EOn Benelux NV Galileistraat,1304.8789606177613
GM0599_1_159,HTHP0088,EOn Benelux NV Galileistraat,5000.4270283455
GM0599_2_129,HTHP0088,EOn Benelux NV Galileistraat,3508.245824490523
GM0599_2_118,HTHP0088,EOn Benelux NV Galileistraat,4207.41868605113
GM0599_2_113,HTHP0088,EOn Benelux NV Galileistraat,3106.887623018056
