neighbourhood,type,E,H,geothermal,TEO,HT,MT,LT,undefined,backup,undecided,useful_heat,heat_reduction
GM1842_28,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_27,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_27,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_0,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_0,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_2,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_2,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_1,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_1,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_11,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_11,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_10,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_10,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_13,residences,0.0,,,,,,,,,0,0,0.0
GM1842_13,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_12,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_12,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_8,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_8,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_7,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_7,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_22,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_22,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_21,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_21,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_9,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_9,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_24,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_24,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_4,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_4,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_23,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_23,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_3,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_3,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_6,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_6,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_20,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_20,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1842_5,residences,0.0,,,,,,,,,0,0,0.0
GM1842_5,utility,0.0,,,,,,,,,0.0,0.0,0.0
GM1924_80,residences,0.0,,,,,,,,,0.0,0.0,0.0
GM1924_80,utility,5976.000000000001,,,,,,,,,4482.0,4482.0,0.0
GM0059_5,residences,797.1759957556321,1193.156009555107,,,,,,,,,2147.6808171991925,96.3191828008075
GM0059_5,utility,21.270401859829065,29.635578347578353,,,,,,,,,53.34404102564103,8.640574358974362
GM0059_32,residences,2053.699570611614,2179.9010432499895,,,,,,,,,3907.177425092666,140.8225749073338
GM0059_32,utility,298.159643167247,298.0713171008586,,,,,,,,,534.2524720790983,64.14752792090167
GM0060_11,residences,0.0,,,,,,0.0,,0.0,,0.0,0.0
GM0060_11,utility,3884.8615384615387,,,,,,1569.3760783198106,,553.897439406992,,1569.3760783198106,726.2239216801895
GM0307_2_73,residences,2410.0,,,,7471.0,,,,1992.2666666666664,,7471.0,0.0
GM0307_2_73,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0307_2_75,residences,2940.0,,,,8232.0,,,,2195.1999999999994,,8232.0,0.0
GM0307_2_75,utility,22.0,,,,61.599999999999994,,,,16.426666666666662,,61.599999999999994,0.0
GM0307_2_63,residences,1000.0,,,,,,1360.0,,480.00000000000006,,1360.0,0.0
GM0307_2_63,utility,600.1923076923077,,,,,,764.083529776675,,269.6765399211795,,764.083529776675,52.1780086848635
GM0307_2_6,residences,3920.0,,,,,,9016.0,,3182.1176470588243,,9016.0,0.0
GM0307_2_6,utility,0.0,,,,,,0.0,,0.0,,0.0,0.0
GM0307_1_29,residences,765.0,,,,,,1700.0,,600.0000000000001,,1700.0,0.0
GM0307_1_29,utility,0.0,,,,,,0.0,,0.0,,0.0,0.0
GM0307_1_20,residences,1157.0,,,,,,1780.0,,628.2352941176471,,1780.0,0.0
GM0307_1_20,utility,109.0,,,,,,161.45008320991937,,56.98238230938331,,161.45008320991937,6.242224482388318
GM0307_2_43,residences,828.0,,,,,,1656.0,,584.4705882352943,,1656.0,0.0
GM0307_2_43,utility,6.023076923076922,,,,,,12.046153846153846,,4.251583710407241,,12.046153846153846,0.0
GM0307_1_86,residences,2800.0,,,,2862.4402439486353,,,,763.3173983863026,,2862.4402439486353,77.55975605136472
GM0307_1_86,utility,558.0,,,,516.7080000000001,,,,137.78879999999998,,516.7080000000001,69.19200000000002
GM0307_2_119,residences,650.0,,,,,,825.0,,291.17647058823536,,825.0,0.0
GM0307_2_119,utility,692.0,,,,,,863.9977819113855,,304.9403936157832,,863.9977819113855,14.309910396306881
GM0307_2_116,residences,510.0,,,,,,1122.0,,396.00000000000006,,1122.0,0.0
GM0307_2_116,utility,0.0,,,,,,0.0,,0.0,,0.0,0.0
GM0310_17,residences,2431.0,,,,,,3366.0,,1188.0000000000002,,3366.0,0.0
GM0310_17,utility,634.8000000000001,,,,,,878.9538461538464,,310.21900452488705,,878.9538461538464,0.0
GM0321_17,residences,4345.0,,,,10270.0,,,,2738.666666666666,,10270.0,0.0
GM0321_17,utility,279.82307692307694,,,,661.4000000000001,,,,176.3733333333333,,661.4000000000001,0.0
GM0321_56,residences,6300.0,,,,3325.0,,,,886.6666666666664,,3325.0,0.0
GM0321_56,utility,1446.3692307692306,,,,763.3615384615384,,,,203.56307692307686,,763.3615384615384,0.0
GM0321_7,residences,2761.0,,,,6275.0,,,,1673.3333333333328,,6275.0,0.0
GM0321_7,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0321_0,residences,3696.0,,,,4368.0,,,,1164.7999999999997,,4368.0,0.0
GM0321_0,utility,848.6923076923077,,,,1003.0,,,,267.4666666666666,,1003.0,0.0
GM0321_90,residences,2354.0,,,,3638.0,,,,970.1333333333332,,3638.0,0.0
GM0321_90,utility,98.57692307692308,,,,152.34615384615387,,,,40.62564102564102,,152.34615384615387,0.0
GM0321_40,residences,3626.0,,,,6734.0,,,,1795.733333333333,,6734.0,0.0
GM0321_40,utility,707.1076923076923,,,,1313.2,,,,350.1866666666666,,1313.2,0.0
GM0321_86,residences,2192.0,,,,4932.0,,,,1315.1999999999998,,4932.0,0.0
GM0321_86,utility,9.538461538461538,,,,21.461538461538467,,,,5.723076923076923,,21.461538461538467,0.0
GM0321_25,residences,1530.0,,,,2720.0,,,,725.3333333333331,,2720.0,0.0
GM0321_25,utility,21.530769230769227,,,,38.276923076923076,,,,10.207179487179484,,38.276923076923076,0.0
GM0321_60,residences,3822.0,,,,8820.0,,,,2351.9999999999995,,8820.0,0.0
GM0321_60,utility,229.60000000000002,,,,529.8461538461539,,,,141.29230769230767,,529.8461538461539,0.0
GM0327_39,residences,2671.2,,,,,,,,,,3402.0,0.0
GM0327_39,utility,562.0220430107527,,,,,,,,,,688.063430521092,41.97503101736971
GM0344_2_23,residences,819.0,,,,2022.0128132806835,,,,539.2034168748488,,2022.0128132806835,70.98718671931638
GM0344_2_23,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_66,residences,2124.0,,,,4484.0,,,,1195.7333333333331,,4484.0,0.0
GM0344_1_66,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_65,residences,1056.0,,,,1188.0,,,,316.79999999999995,,1188.0,0.0
GM0344_1_65,utility,786.4615384615385,,,,884.769230769231,,,,235.93846153846152,,884.769230769231,0.0
GM0344_2_15,residences,549.0,,,,976.0,,,,260.2666666666666,,976.0,0.0
GM0344_2_15,utility,4.499999999999999,,,,7.999999999999999,,,,2.133333333333333,,7.999999999999999,0.0
GM0344_2_18,residences,936.0,,,,2337.5264473306847,,,,623.3403859548491,,2337.5264473306847,54.47355266931529
GM0344_2_18,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_2_17,residences,660.0,,,,1662.8007286323761,,,,443.4135276353002,,1662.8007286323761,53.19927136762393
GM0344_2_17,utility,4.846153846153847,,,,11.07766153846154,,,,2.9540430769230763,,11.07766153846154,1.5223384615384619
GM0344_1_125,residences,1908.0,,,,4240.0,,,,1130.6666666666663,,4240.0,0.0
GM0344_1_125,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_120,residences,2286.0,,,,5080.0,,,,1354.6666666666663,,5080.0,0.0
GM0344_1_120,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_71,residences,4740.0,,,,9406.26463370922,,,,2508.337235655791,,9406.26463370922,73.73536629078001
GM0344_1_71,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_70,residences,748.0,,,,1088.0,,,,290.13333333333327,,1088.0,0.0
GM0344_1_70,utility,234.04615384615386,,,,340.4307692307693,,,,90.78153846153845,,340.4307692307693,0.0
GM0344_2_222,residences,2408.0,,,,5117.0,,,,1364.533333333333,,5117.0,0.0
GM0344_2_222,utility,3.323076923076923,,,,7.061538461538463,,,,1.883076923076923,,7.061538461538463,0.0
GM0344_1_109,residences,1024.0,,,,2304.0,,,,614.3999999999999,,2304.0,0.0
GM0344_1_109,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_108,residences,2560.0,,,,5546.965336205158,,,,1479.1907563213751,,5546.965336205158,85.03466379484169
GM0344_1_108,utility,7.6923076923076925,,,,15.015384615384617,,,,4.004102564102564,,15.015384615384617,1.9076923076923082
GM0344_2_221,residences,810.0,,,,1980.0,,,,527.9999999999999,,1980.0,0.0
GM0344_2_221,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_101,residences,2784.0,,,,6960.0,,,,1855.9999999999995,,6960.0,0.0
GM0344_1_101,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_2_189,residences,828.0,,,,2063.3945886046727,,,,550.2385569612459,,2063.3945886046727,52.60541139532727
GM0344_2_189,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_119,residences,3047.0,,,,4986.0,,,,1329.5999999999997,,4986.0,0.0
GM0344_1_119,utility,71.58461538461539,,,,117.13846153846154,,,,31.236923076923073,,117.13846153846154,0.0
GM0344_2_230,residences,81.0,,,,61.17697228144989,,,,16.3138592750533,,61.17697228144989,1.8230277185501094
GM0344_2_230,utility,205544.35384615386,,,,159867.8307692308,,,,42631.42153846153,,159867.8307692308,0.0
GM0344_1_112,residences,4608.0,,,,10240.0,,,,2730.666666666666,,10240.0,0.0
GM0344_1_112,utility,7.130769230769229,,,,14.012225641025642,,,,3.736593504273504,,14.012225641025642,1.8339282051282058
GM0344_1_111,residences,1485.0,,,,3135.0,,,,835.9999999999998,,3135.0,0.0
GM0344_1_111,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_3_124,residences,4550.0,,,,9760.011425959772,,,,2602.669713589272,,9760.011425959772,249.9885740402282
GM0344_3_124,utility,15.76923076923077,,,,30.78153846153846,,,,8.208410256410255,,30.78153846153846,3.910769230769232
GM0344_3_128,residences,2056.0,,,,3855.0,,,,1027.9999999999998,,3855.0,0.0
GM0344_3_128,utility,12.43076923076923,,,,23.307692307692307,,,,6.215384615384614,,23.307692307692307,0.0
GM0344_2_197,residences,464.0,,,,1450.0,,,,386.6666666666666,,1450.0,0.0
GM0344_2_197,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_2_196,residences,630.0,,,,1644.5074335256584,,,,438.5353156068421,,1644.5074335256584,35.492566474341686
GM0344_2_196,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_3_135,residences,3129.0,,,,2831.0,,,,754.9333333333332,,2831.0,0.0
GM0344_3_135,utility,648.5769230769231,,,,586.8076923076924,,,,156.48205128205126,,586.8076923076924,0.0
GM0344_3_137,residences,2040.0,,,,3400.0,,,,906.6666666666664,,3400.0,0.0
GM0344_3_137,utility,164.40000000000003,,,,244.55413333333334,,,,65.21443555555554,,244.55413333333334,29.445866666666674
GM0344_3_78,residences,73.32084033613445,19.687130191475834,,,,,,,,,34.47478991596638,1.5252100840336136
GM0344_3_78,utility,559.6565627076924,134.0382755783068,,,,,,,,,234.71889230769233,41.92726153846155
GM0344_3_71,residences,2448.0,,,,4590.0,,,,1223.9999999999998,,4590.0,0.0
GM0344_3_71,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_3_70,residences,3220.0,,,,3703.0,,,,987.4666666666664,,3703.0,0.0
GM0344_3_70,utility,886.4615384615386,,,,1019.4307692307692,,,,271.84820512820505,,1019.4307692307692,0.0
GM0344_3_44,residences,32.0,,,,11.0,,,,2.9333333333333327,,11.0,0.0
GM0344_3_44,utility,1249.7230769230769,,,,429.5923076923077,,,,114.55794871794869,,429.5923076923077,0.0
GM0344_3_112,residences,2832.0,,,,3186.0,,,,849.5999999999998,,3186.0,0.0
GM0344_3_112,utility,204.06153846153845,,,,229.56923076923078,,,,61.218461538461526,,229.56923076923078,0.0
GM0344_3_208,residences,1520.0,,,,3610.0,,,,962.6666666666664,,3610.0,0.0
GM0344_3_208,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_5,residences,3377.0,,,,5526.0,,,,1473.5999999999997,,5526.0,0.0
GM0344_1_5,utility,436.53076923076924,,,,714.3230769230769,,,,190.4861538461538,,714.3230769230769,0.0
GM0344_1_9,residences,3410.0,,,,7161.0,,,,1909.5999999999997,,7161.0,0.0
GM0344_1_9,utility,20.846153846153847,,,,38.95173333333334,,,,10.387128888888888,,38.95173333333334,4.825189743589745
GM0344_3_20,residences,1278.0,,,,2130.0,,,,567.9999999999999,,2130.0,0.0
GM0344_3_20,utility,22.707692307692305,,,,37.84615384615385,,,,10.09230769230769,,37.84615384615385,0.0
GM0344_1_0,residences,3520.0,,,,6940.505289938656,,,,1850.8014106503076,,6940.505289938656,451.49471006134485
GM0344_1_0,utility,6.153846153846154,,,,11.498666666666669,,,,3.066311111111111,,11.498666666666669,1.4244102564102568
GM0344_3_205,residences,858.0,,,,1923.7002881844378,,,,512.98674351585,,1923.7002881844378,26.299711815562237
GM0344_3_205,utility,11.846153846153847,,,,23.71815384615385,,,,6.3248410256410255,,23.71815384615385,3.2049230769230777
GM0344_3_21,residences,1364.0,,,,1736.0,,,,462.9333333333332,,1736.0,0.0
GM0344_3_21,utility,9.561538461538461,,,,12.16923076923077,,,,3.245128205128205,,12.16923076923077,0.0
GM0344_1_1,residences,1666.0,,,,1904.0,,,,507.7333333333332,,1904.0,0.0
GM0344_1_1,utility,326.84615384615387,,,,373.53846153846155,,,,99.61025641025638,,373.53846153846155,0.0
GM0344_2_72,residences,1485.0,,,,3836.1434149329166,,,,1022.9715773154443,,3836.1434149329166,123.85658506708359
GM0344_2_72,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_3_33,residences,4840.0,,,,,,2860.0,,1009.4117647058825,,2860.0,0.0
GM0344_3_33,utility,43.66153846153846,,,,,,25.800000000000004,,9.10588235294118,,25.800000000000004,0.0
GM0344_3_35,residences,2536.0,,,,,,5072.0,,1790.1176470588239,,5072.0,0.0
GM0344_3_35,utility,22.707692307692305,,,,,,43.432467431761786,,15.329106152386515,,43.432467431761786,1.9829171836228274
GM0344_3_36,residences,2620.0,,,,5678.100126638492,,,,1514.1600337702641,,5678.100126638492,85.89987336150824
GM0344_3_36,utility,7.307692307692308,,,,14.264615384615386,,,,3.8038974358974356,,14.264615384615386,1.8123076923076928
GM0344_2_84,residences,2790.0,,,,5724.764191074451,,,,1526.60378428652,,5724.764191074451,134.23580892554898
GM0344_2_84,utility,12.307692307692308,,,,22.997333333333337,,,,6.132622222222222,,22.997333333333337,2.8488205128205135
GM0344_2_87,residences,1890.0,,,,4132.311280225851,,,,1101.9496747268934,,4132.311280225851,67.68871977414902
GM0344_2_87,utility,9.553846153846152,,,,18.94916923076923,,,,5.053111794871793,,18.94916923076923,2.2816000000000005
GM0344_2_88,residences,2650.0,,,,6095.0,,,,1625.333333333333,,6095.0,0.0
GM0344_2_88,utility,13.0,,,,26.46106666666666,,,,7.056284444444441,,26.46106666666666,3.4389333333333334
GM0344_4_32,residences,1472.0,,,,3496.0,,,,932.2666666666664,,3496.0,0.0
GM0344_4_32,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_33,residences,810.0,,,,,,1620.0,,571.764705882353,,1620.0,0.0
GM0344_4_33,utility,0.0,,,,,,0.0,,0.0,,0.0,0.0
GM0344_1_182,residences,2565.0,,,,5700.0,,,,1519.9999999999998,,5700.0,0.0
GM0344_1_182,utility,5.884615384615384,,,,11.671589743589745,,,,3.1124239316239315,,11.671589743589745,1.4053333333333335
GM0344_4_35,residences,4890.0,,,,12225.0,,,,3259.999999999999,,12225.0,0.0
GM0344_4_35,utility,27.07692307692308,,,,67.6923076923077,,,,18.051282051282048,,67.6923076923077,0.0
GM0344_4_37,residences,3180.0,,,,7950.0,,,,2119.9999999999995,,7950.0,0.0
GM0344_4_37,utility,10.0,,,,25.0,,,,6.666666666666666,,25.0,0.0
GM0344_2_56,residences,3130.0,,,,4695.0,,,,1251.9999999999998,,4695.0,0.0
GM0344_2_56,utility,70.0,,,,105.0,,,,27.999999999999993,,105.0,0.0
GM0344_2_58,residences,1400.0,,,,3110.093731999791,,,,829.3583285332774,,3110.093731999791,109.9062680002088
GM0344_2_58,utility,3.8461538461538463,,,,7.828717948717949,,,,2.087658119658119,,7.828717948717949,1.0174358974358975
GM0344_2_50,residences,855.0,,,,1941.078082420333,,,,517.6208219787553,,1941.078082420333,53.92191757966706
GM0344_2_50,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_48,residences,2380.0,,,,3500.0,,,,933.3333333333331,,3500.0,0.0
GM0344_4_48,utility,289.5230769230769,,,,425.7692307692308,,,,113.53846153846152,,425.7692307692308,0.0
GM0344_3_9,residences,810.0,,,,2324.255834807688,,,,619.8015559487167,,2324.255834807688,15.744165192311858
GM0344_3_9,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_39,residences,3120.0,,,,5928.0,,,,1580.7999999999997,,5928.0,0.0
GM0344_4_39,utility,98.76923076923077,,,,187.6615384615385,,,,50.043076923076924,,187.6615384615385,0.0
GM0344_1_168,residences,1638.0,,,,2223.0,,,,592.7999999999998,,2223.0,0.0
GM0344_1_168,utility,611.2615384615385,,,,829.5692307692309,,,,221.21846153846153,,829.5692307692309,0.0
GM0344_3_8,residences,3186.0,,,,2242.0,,,,597.8666666666666,,2242.0,0.0
GM0344_3_8,utility,1221.2307692307693,,,,859.3846153846155,,,,229.16923076923075,,859.3846153846155,0.0
GM0344_4_10,residences,4920.0,,,,,,6068.0,,2141.6470588235297,,6068.0,0.0
GM0344_4_10,utility,15440.307692307695,,,,,,18300.31642484286,,6458.935208768068,,18300.31642484286,742.7297290032955
GM0344_1_161,residences,4329.0,,,,9053.67597280877,,,,2414.3135927490052,,9053.67597280877,85.32402719123046
GM0344_1_161,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_11,residences,4650.0,,,,3600.0,,,,959.9999999999998,,3600.0,0.0
GM0344_4_11,utility,4190.4846153846165,,,,3244.246153846154,,,,865.1323076923076,,3244.246153846154,0.0
GM0344_4_14,residences,5706.0,,,,8242.0,,,,2197.8666666666663,,8242.0,0.0
GM0344_4_14,utility,2250.415384615385,,,,3250.6000000000004,,,,866.8266666666666,,3250.6000000000004,0.0
GM0344_4_13,residences,2080.0,,,,5616.0,,,,1497.5999999999997,,5616.0,0.0
GM0344_4_13,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_15,residences,2240.0,,,,5040.0,,,,1343.9999999999998,,5040.0,0.0
GM0344_4_15,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_2_209,residences,1071.0,,,,2692.5304240934247,,,,718.0081130915797,,2692.5304240934247,44.46957590657538
GM0344_2_209,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_166,residences,2090.0,,,,3610.0,,,,962.6666666666664,,3610.0,0.0
GM0344_1_166,utility,434.83846153846156,,,,666.1198153846153,,,,177.6319507692307,,666.1198153846153,84.96480000000001
GM0344_2_35,residences,846.0,,,,1765.7023332873123,,,,470.8539555432831,,1765.7023332873123,20.297666712687736
GM0344_2_35,utility,6.161538461538461,,,,11.649415384615384,,,,3.1065107692307685,,11.649415384615384,1.3582769230769234
GM0344_2_203,residences,780.0,,,,1745.8038795151285,,,,465.5477012040342,,1745.8038795151285,48.19612048487137
GM0344_2_203,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_2_204,residences,800.0,,,,,,1600.0,,564.7058823529413,,1600.0,0.0
GM0344_2_204,utility,0.0,,,,,,0.0,,0.0,,0.0,0.0
GM0344_1_179,residences,4296.0,,,,10203.0,,,,2720.7999999999993,,10203.0,0.0
GM0344_1_179,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_21,residences,1610.0,,,,4508.0,,,,1202.1333333333332,,4508.0,0.0
GM0344_4_21,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_172,residences,2400.0,,,,3600.0,,,,959.9999999999998,,3600.0,0.0
GM0344_1_172,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_1_171,residences,948.0,,,,2403.0404276736394,,,,640.8107807129704,,2403.0404276736394,45.9595723263606
GM0344_1_171,utility,32.307692307692314,,,,72.77846153846156,,,,19.407589743589742,,72.77846153846156,10.683076923076927
GM0344_2_41,residences,1134.0,,,,2945.227722772278,,,,785.3940594059407,,2945.227722772278,78.77227722772203
GM0344_2_41,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_26,residences,2706.0,,,,5658.0,,,,1508.7999999999997,,5658.0,0.0
GM0344_4_26,utility,293.0230769230769,,,,612.6846153846154,,,,163.38256410256406,,612.6846153846154,0.0
GM0344_1_178,residences,552.0,,,,1311.0,,,,349.5999999999999,,1311.0,0.0
GM0344_1_178,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_2_47,residences,1400.0,,,,,,3360.0,,1185.8823529411766,,3360.0,0.0
GM0344_2_47,utility,0.0,,,,,,0.0,,0.0,,0.0,0.0
GM0344_4_8,residences,2220.0,,,,4884.0,,,,1302.3999999999996,,4884.0,0.0
GM0344_4_8,utility,20.615384615384617,,,,45.353846153846156,,,,12.094358974358972,,45.353846153846156,0.0
GM0344_4_19,residences,2124.0,,,,2950.0,,,,786.6666666666665,,2950.0,0.0
GM0344_4_19,utility,623.2153846153847,,,,865.5769230769232,,,,230.8205128205128,,865.5769230769232,0.0
GM0344_1_149,residences,968.0,,,,2178.0,,,,580.7999999999998,,2178.0,0.0
GM0344_1_149,utility,1.4769230769230768,,,,3.323076923076923,,,,0.8861538461538458,,3.323076923076923,0.0
GM0344_2_210,residences,666.0,,,,1628.0,,,,434.1333333333332,,1628.0,0.0
GM0344_2_210,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_3,residences,2090.0,,,,6061.0,,,,1616.2666666666662,,6061.0,0.0
GM0344_4_3,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_4_2,residences,3656.0,,,,8683.0,,,,2315.4666666666662,,8683.0,0.0
GM0344_4_2,utility,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_3_182,residences,0.0,,,,0.0,,,,0.0,,0.0,0.0
GM0344_3_182,utility,1101.2307692307695,,,,550.6153846153846,,,,146.8307692307692,,550.6153846153846,0.0
GM0344_4_7,residences,2496.0,,,,3848.0,,,,1026.1333333333332,,3848.0,0.0
GM0344_4_7,utility,2595.8769230769235,,,,4001.976923076924,,,,1067.1938461538462,,4001.976923076924,0.0
